"aqExample"
"20180701 - 20180731"
"SO4"
""
"IMPROVE"
"network","stat_id","lat","lon","row","col","ob_dates","ob_datee","ob_hour","month","SO4_ob","SO4_mod","POCode","state","county","stat_id_noPOC"
"IMPROVE","KAIS11",37.2207,-119.1546,"139","052",2018-07-04,2018-07-04,"00",7,0.77757,0.45707,"1","CA"," Fresno","KAIS1"
"IMPROVE","KAIS11",37.2207,-119.1546,"139","052",2018-07-07,2018-07-07,"00",7,0.97874,0.26302,"1","CA"," Fresno","KAIS1"
"IMPROVE","KAIS11",37.2207,-119.1546,"139","052",2018-07-10,2018-07-10,"00",7,0.63018,0.30629,"1","CA"," Fresno","KAIS1"
"IMPROVE","KAIS11",37.2207,-119.1546,"139","052",2018-07-13,2018-07-13,"00",7,0.67383,0.28461,"1","CA"," Fresno","KAIS1"
"IMPROVE","KAIS11",37.2207,-119.1546,"139","052",2018-07-16,2018-07-16,"00",7,1.6066,0.3895,"1","CA"," Fresno","KAIS1"
"IMPROVE","KAIS11",37.2207,-119.1546,"139","052",2018-07-19,2018-07-19,"00",7,1.3452,0.39573,"1","CA"," Fresno","KAIS1"
"IMPROVE","KAIS11",37.2207,-119.1546,"139","052",2018-07-22,2018-07-22,"00",7,1.5521,0.59231,"1","CA"," Fresno","KAIS1"
"IMPROVE","KALM11",42.552,-124.0589,"195","032",2018-07-01,2018-07-01,"00",7,0.33192,0.5806,"1","OR"," Josephine","KALM1"
"IMPROVE","KALM11",42.552,-124.0589,"195","032",2018-07-04,2018-07-04,"00",7,0.56168,0.44746,"1","OR"," Josephine","KALM1"
"IMPROVE","KALM11",42.552,-124.0589,"195","032",2018-07-07,2018-07-07,"00",7,0.43966,0.48746,"1","OR"," Josephine","KALM1"
"IMPROVE","KALM11",42.552,-124.0589,"195","032",2018-07-10,2018-07-10,"00",7,0.32848,0.5797,"1","OR"," Josephine","KALM1"
"IMPROVE","KALM11",42.552,-124.0589,"195","032",2018-07-13,2018-07-13,"00",7,0.68421,0.5837,"1","OR"," Josephine","KALM1"
"IMPROVE","KALM11",42.552,-124.0589,"195","032",2018-07-19,2018-07-19,"00",7,0.30795,0.61874,"1","OR"," Josephine","KALM1"
"IMPROVE","KALM11",42.552,-124.0589,"195","032",2018-07-25,2018-07-25,"00",7,0.62518,0.52179,"1","OR"," Josephine","KALM1"
"IMPROVE","KALM11",42.552,-124.0589,"195","032",2018-07-28,2018-07-28,"00",7,0.29518,0.37066,"1","OR"," Josephine","KALM1"
"IMPROVE","LABE11",41.7117,-121.5068,"183","047",2018-07-04,2018-07-04,"00",7,0.529,0.54554,"1","CA"," Siskiyou","LABE1"
"IMPROVE","LABE11",41.7117,-121.5068,"183","047",2018-07-07,2018-07-07,"00",7,0.35369,0.41559,"1","CA"," Siskiyou","LABE1"
"IMPROVE","LABE11",41.7117,-121.5068,"183","047",2018-07-10,2018-07-10,"00",7,0.21296,0.38959,"1","CA"," Siskiyou","LABE1"
"IMPROVE","LABE11",41.7117,-121.5068,"183","047",2018-07-13,2018-07-13,"00",7,0.21669,0.30491,"1","CA"," Siskiyou","LABE1"
"IMPROVE","LABE11",41.7117,-121.5068,"183","047",2018-07-16,2018-07-16,"00",7,0.32044,0.2001,"1","CA"," Siskiyou","LABE1"
"IMPROVE","LABE11",41.7117,-121.5068,"183","047",2018-07-19,2018-07-19,"00",7,0.37489,0.4791,"1","CA"," Siskiyou","LABE1"
"IMPROVE","LABE11",41.7117,-121.5068,"183","047",2018-07-22,2018-07-22,"00",7,0.86804,0.37042,"1","CA"," Siskiyou","LABE1"
"IMPROVE","LABE11",41.7117,-121.5068,"183","047",2018-07-25,2018-07-25,"00",7,0.89347,0.46698,"1","CA"," Siskiyou","LABE1"
"IMPROVE","LASU21",40.6932,-92.0059,"152","248",2018-07-01,2018-07-01,"00",7,0.90536,0.75952,"1","IA","Van Buren","LASU2"
"IMPROVE","LASU21",40.6932,-92.0059,"152","248",2018-07-04,2018-07-04,"00",7,1.6499,1.2591,"1","IA","Van Buren","LASU2"
"IMPROVE","LASU21",40.6932,-92.0059,"152","248",2018-07-07,2018-07-07,"00",7,0.42365,0.61618,"1","IA","Van Buren","LASU2"
"IMPROVE","LASU21",40.6932,-92.0059,"152","248",2018-07-10,2018-07-10,"00",7,1.4788,1.2168,"1","IA","Van Buren","LASU2"
"IMPROVE","LASU21",40.6932,-92.0059,"152","248",2018-07-13,2018-07-13,"00",7,1.7178,1.7758,"1","IA","Van Buren","LASU2"
"IMPROVE","LASU21",40.6932,-92.0059,"152","248",2018-07-16,2018-07-16,"00",7,0.97695,0.70241,"1","IA","Van Buren","LASU2"
"IMPROVE","LASU21",40.6932,-92.0059,"152","248",2018-07-19,2018-07-19,"00",7,0.63759,0.94777,"1","IA","Van Buren","LASU2"
"IMPROVE","LASU21",40.6932,-92.0059,"152","248",2018-07-22,2018-07-22,"00",7,1.6327,1.2256,"1","IA","Van Buren","LASU2"
"IMPROVE","LASU21",40.6932,-92.0059,"152","248",2018-07-25,2018-07-25,"00",7,0.39196,0.60921,"1","IA","Van Buren","LASU2"
"IMPROVE","LASU21",40.6932,-92.0059,"152","248",2018-07-28,2018-07-28,"00",7,0.47793,0.84528,"1","IA","Van Buren","LASU2"
"IMPROVE","LAVO11",40.5398,-121.5768,"173","043",2018-07-01,2018-07-01,"00",7,0.16494,0.33627,"1","CA"," Shasta","LAVO1"
"IMPROVE","LAVO11",40.5398,-121.5768,"173","043",2018-07-04,2018-07-04,"00",7,0.53536,0.5581,"1","CA"," Shasta","LAVO1"
"IMPROVE","LAVO11",40.5398,-121.5768,"173","043",2018-07-07,2018-07-07,"00",7,0.21431,0.37711,"1","CA"," Shasta","LAVO1"
"IMPROVE","LAVO11",40.5398,-121.5768,"173","043",2018-07-13,2018-07-13,"00",7,0.53822,0.36933,"1","CA"," Shasta","LAVO1"
"IMPROVE","LAVO11",40.5398,-121.5768,"173","043",2018-07-16,2018-07-16,"00",7,0.65438,0.40798,"1","CA"," Shasta","LAVO1"
"IMPROVE","LAVO11",40.5398,-121.5768,"173","043",2018-07-19,2018-07-19,"00",7,0.45885,0.37251,"1","CA"," Shasta","LAVO1"
"IMPROVE","LAVO11",40.5398,-121.5768,"173","043",2018-07-22,2018-07-22,"00",7,1.3223,0.43424,"1","CA"," Shasta","LAVO1"
"IMPROVE","LAVO11",40.5398,-121.5768,"173","043",2018-07-25,2018-07-25,"00",7,0.68539,0.40023,"1","CA"," Shasta","LAVO1"
"IMPROVE","LAVO11",40.5398,-121.5768,"173","043",2018-07-28,2018-07-28,"00",7,1.1059,0.43363,"1","CA"," Shasta","LAVO1"
"IMPROVE","LIGO11",35.9723,-81.9331,"117","326",2018-07-01,2018-07-01,"00",7,1.0454,0.6637,"1","NC"," Avery","LIGO1"
"IMPROVE","LIGO11",35.9723,-81.9331,"117","326",2018-07-04,2018-07-04,"00",7,1.6115,0.9811,"1","NC"," Avery","LIGO1"
"IMPROVE","LIGO11",35.9723,-81.9331,"117","326",2018-07-07,2018-07-07,"00",7,0.80047,0.38797,"1","NC"," Avery","LIGO1"
"IMPROVE","LIGO11",35.9723,-81.9331,"117","326",2018-07-10,2018-07-10,"00",7,1.6483,1.177,"1","NC"," Avery","LIGO1"
"IMPROVE","LIGO11",35.9723,-81.9331,"117","326",2018-07-13,2018-07-13,"00",7,1.8991,0.90421,"1","NC"," Avery","LIGO1"
"IMPROVE","LIGO11",35.9723,-81.9331,"117","326",2018-07-16,2018-07-16,"00",7,0.83867,0.12606,"1","NC"," Avery","LIGO1"
"IMPROVE","LIGO11",35.9723,-81.9331,"117","326",2018-07-19,2018-07-19,"00",7,1.0941,0.55877,"1","NC"," Avery","LIGO1"
"IMPROVE","LIGO11",35.9723,-81.9331,"117","326",2018-07-22,2018-07-22,"00",7,0.98381,0.95941,"1","NC"," Avery","LIGO1"
"IMPROVE","LIGO11",35.9723,-81.9331,"117","326",2018-07-25,2018-07-25,"00",7,0.91539,0.62579,"1","NC"," Avery","LIGO1"
"IMPROVE","LIGO11",35.9723,-81.9331,"117","326",2018-07-28,2018-07-28,"00",7,1.8063,1.3346,"1","NC"," Avery","LIGO1"
"IMPROVE","LOND11",42.8624,-71.3801,"195","385",2018-07-01,2018-07-01,"00",7,1.7646,1.3676,"1","NH","Rockingham","LOND1"
"IMPROVE","LOND11",42.8624,-71.3801,"195","385",2018-07-04,2018-07-04,"00",7,1.2153,0.46666,"1","NH","Rockingham","LOND1"
"IMPROVE","LOND11",42.8624,-71.3801,"195","385",2018-07-07,2018-07-07,"00",7,0.31208,0.49109,"1","NH","Rockingham","LOND1"
"IMPROVE","LOND11",42.8624,-71.3801,"195","385",2018-07-10,2018-07-10,"00",7,0.86146,0.859,"1","NH","Rockingham","LOND1"
"IMPROVE","LOND11",42.8624,-71.3801,"195","385",2018-07-13,2018-07-13,"00",7,0.34408,0.53216,"1","NH","Rockingham","LOND1"
"IMPROVE","LOND11",42.8624,-71.3801,"195","385",2018-07-16,2018-07-16,"00",7,1.5723,1.3903,"1","NH","Rockingham","LOND1"
"IMPROVE","LOND11",42.8624,-71.3801,"195","385",2018-07-19,2018-07-19,"00",7,0.22827,0.47247,"1","NH","Rockingham","LOND1"
"IMPROVE","LOND11",42.8624,-71.3801,"195","385",2018-07-22,2018-07-22,"00",7,0.41874,0.34798,"1","NH","Rockingham","LOND1"
"IMPROVE","LOND11",42.8624,-71.3801,"195","385",2018-07-25,2018-07-25,"00",7,0.89522,0.19634,"1","NH","Rockingham","LOND1"
"IMPROVE","LOND11",42.8624,-71.3801,"195","385",2018-07-28,2018-07-28,"00",7,0.94325,0.84851,"1","NH","Rockingham","LOND1"
"IMPROVE","LOST11",48.6419,-102.4022,"226","180",2018-07-01,2018-07-01,"00",7,0.28616,0.32561,"1","ND"," Burke","LOST1"
"IMPROVE","LOST11",48.6419,-102.4022,"226","180",2018-07-04,2018-07-04,"00",7,0.54662,0.30216,"1","ND"," Burke","LOST1"
"IMPROVE","LOST11",48.6419,-102.4022,"226","180",2018-07-07,2018-07-07,"00",7,1.0483,0.82567,"1","ND"," Burke","LOST1"
"IMPROVE","LOST11",48.6419,-102.4022,"226","180",2018-07-10,2018-07-10,"00",7,0.64099,0.7289,"1","ND"," Burke","LOST1"
"IMPROVE","LOST11",48.6419,-102.4022,"226","180",2018-07-13,2018-07-13,"00",7,0.91742,0.7298,"1","ND"," Burke","LOST1"
"IMPROVE","LOST11",48.6419,-102.4022,"226","180",2018-07-16,2018-07-16,"00",7,0.3475,0.34705,"1","ND"," Burke","LOST1"
"IMPROVE","LOST11",48.6419,-102.4022,"226","180",2018-07-19,2018-07-19,"00",7,0.651,0.838,"1","ND"," Burke","LOST1"
"IMPROVE","LOST11",48.6419,-102.4022,"226","180",2018-07-22,2018-07-22,"00",7,0.50363,0.50589,"1","ND"," Burke","LOST1"
"IMPROVE","LOST11",48.6419,-102.4022,"226","180",2018-07-25,2018-07-25,"00",7,0.44436,0.48611,"1","ND"," Burke","LOST1"
"IMPROVE","LOST11",48.6419,-102.4022,"226","180",2018-07-28,2018-07-28,"00",7,0.71943,1.204,"1","ND"," Burke","LOST1"
"IMPROVE","LTCC11",38.9248,-119.9799,"155","051",2018-07-01,2018-07-01,"00",7,0.27022,0.46943,"1","CA"," El Dorado","LTCC1"
"IMPROVE","LTCC11",38.9248,-119.9799,"155","051",2018-07-04,2018-07-04,"00",7,0.58876,0.41863,"1","CA"," El Dorado","LTCC1"
"IMPROVE","LTCC11",38.9248,-119.9799,"155","051",2018-07-07,2018-07-07,"00",7,0.51829,0.21085,"1","CA"," El Dorado","LTCC1"
"IMPROVE","LTCC11",38.9248,-119.9799,"155","051",2018-07-10,2018-07-10,"00",7,0.23549,0.27804,"1","CA"," El Dorado","LTCC1"
"IMPROVE","LTCC11",38.9248,-119.9799,"155","051",2018-07-13,2018-07-13,"00",7,0.73776,0.35347,"1","CA"," El Dorado","LTCC1"
"IMPROVE","LTCC11",38.9248,-119.9799,"155","051",2018-07-16,2018-07-16,"00",7,0.57045,0.30572,"1","CA"," El Dorado","LTCC1"
"IMPROVE","LTCC11",38.9248,-119.9799,"155","051",2018-07-19,2018-07-19,"00",7,0.39747,0.31273,"1","CA"," El Dorado","LTCC1"
"IMPROVE","LTCC11",38.9248,-119.9799,"155","051",2018-07-22,2018-07-22,"00",7,1.5808,0.45248,"1","CA"," El Dorado","LTCC1"
"IMPROVE","LTCC11",38.9248,-119.9799,"155","051",2018-07-25,2018-07-25,"00",7,0.47299,0.24128,"1","CA"," El Dorado","LTCC1"
"IMPROVE","LTCC11",38.9248,-119.9799,"155","051",2018-07-28,2018-07-28,"00",7,0.66225,0.29042,"1","CA"," El Dorado","LTCC1"
"IMPROVE","LYEB11",42.9561,-72.9098,"193","374",2018-07-01,2018-07-01,"00",7,3.1858,2.1235,"1","VT"," Windham","LYEB1"
"IMPROVE","LYEB11",42.9561,-72.9098,"193","374",2018-07-04,2018-07-04,"00",7,0.59155,0.5067,"1","VT"," Windham","LYEB1"
"IMPROVE","LYEB11",42.9561,-72.9098,"193","374",2018-07-07,2018-07-07,"00",7,0.14313,0.4701,"1","VT"," Windham","LYEB1"
"IMPROVE","LYEB11",42.9561,-72.9098,"193","374",2018-07-10,2018-07-10,"00",7,0.98166,1.0226,"1","VT"," Windham","LYEB1"
"IMPROVE","LYEB11",42.9561,-72.9098,"193","374",2018-07-13,2018-07-13,"00",7,0.37011,0.38429,"1","VT"," Windham","LYEB1"
"IMPROVE","LYEB11",42.9561,-72.9098,"193","374",2018-07-16,2018-07-16,"00",7,1.4108,1.1303,"1","VT"," Windham","LYEB1"
"IMPROVE","LYEB11",42.9561,-72.9098,"193","374",2018-07-19,2018-07-19,"00",7,0.16366,0.40255,"1","VT"," Windham","LYEB1"
"IMPROVE","LYEB11",42.9561,-72.9098,"193","374",2018-07-22,2018-07-22,"00",7,0.34404,0.24445,"1","VT"," Windham","LYEB1"
"IMPROVE","LYEB11",42.9561,-72.9098,"193","374",2018-07-25,2018-07-25,"00",7,0.19497,0.089083,"1","VT"," Windham","LYEB1"
"IMPROVE","LYEB11",42.9561,-72.9098,"193","374",2018-07-28,2018-07-28,"00",7,1.2013,0.62873,"1","VT"," Windham","LYEB1"
"IMPROVE","MACA11",37.1318,-86.1479,"123","293",2018-07-04,2018-07-04,"00",7,0.87403,0.6549,"1","KY"," Edmonson","MACA1"
"IMPROVE","MACA11",37.1318,-86.1479,"123","293",2018-07-07,2018-07-07,"00",7,1.0136,0.9235,"1","KY"," Edmonson","MACA1"
"IMPROVE","MACA11",37.1318,-86.1479,"123","293",2018-07-10,2018-07-10,"00",7,2.5321,1.8568,"1","KY"," Edmonson","MACA1"
"IMPROVE","MACA11",37.1318,-86.1479,"123","293",2018-07-13,2018-07-13,"00",7,1.6991,1.3377,"1","KY"," Edmonson","MACA1"
"IMPROVE","MACA11",37.1318,-86.1479,"123","293",2018-07-16,2018-07-16,"00",7,2.0958,2.0487,"1","KY"," Edmonson","MACA1"
"IMPROVE","MACA11",37.1318,-86.1479,"123","293",2018-07-19,2018-07-19,"00",7,1.0215,0.69152,"1","KY"," Edmonson","MACA1"
"IMPROVE","MACA12",37.1318,-86.1479,"123","293",2018-07-19,2018-07-19,"00",7,1.0254,0.69152,"2","KY"," Edmonson","MACA1"
"IMPROVE","MACA12",37.1318,-86.1479,"123","293",2018-07-22,2018-07-22,"00",7,2.0887,1.3243,"2","KY"," Edmonson","MACA1"
"IMPROVE","MACA11",37.1318,-86.1479,"123","293",2018-07-22,2018-07-22,"00",7,2.0828,1.3243,"1","KY"," Edmonson","MACA1"
"IMPROVE","MACA12",37.1318,-86.1479,"123","293",2018-07-25,2018-07-25,"00",7,1.5458,0.84815,"2","KY"," Edmonson","MACA1"
"IMPROVE","MACA11",37.1318,-86.1479,"123","293",2018-07-25,2018-07-25,"00",7,1.5432,0.84815,"1","KY"," Edmonson","MACA1"
"IMPROVE","MACA11",37.1318,-86.1479,"123","293",2018-07-28,2018-07-28,"00",7,1.3695,1.0804,"1","KY"," Edmonson","MACA1"
"IMPROVE","MACA12",37.1318,-86.1479,"123","293",2018-07-28,2018-07-28,"00",7,1.405,1.0804,"2","KY"," Edmonson","MACA1"
"IMPROVE","MAKA21",48.29782,-124.62488,"247","044",2018-07-01,2018-07-01,"00",7,0.0767,0.96868,"1","WA","Clallam","MAKA2"
"IMPROVE","MAKA21",48.29782,-124.62488,"247","044",2018-07-04,2018-07-04,"00",7,0.38789,0.44611,"1","WA","Clallam","MAKA2"
"IMPROVE","MAKA21",48.29782,-124.62488,"247","044",2018-07-07,2018-07-07,"00",7,0.15621,0.86705,"1","WA","Clallam","MAKA2"
"IMPROVE","MAKA21",48.29782,-124.62488,"247","044",2018-07-10,2018-07-10,"00",7,0.27905,0.61721,"1","WA","Clallam","MAKA2"
"IMPROVE","MAKA21",48.29782,-124.62488,"247","044",2018-07-13,2018-07-13,"00",7,0.81045,0.8022,"1","WA","Clallam","MAKA2"
"IMPROVE","MAKA21",48.29782,-124.62488,"247","044",2018-07-16,2018-07-16,"00",7,0.36454,0.9604,"1","WA","Clallam","MAKA2"
"IMPROVE","MAKA21",48.29782,-124.62488,"247","044",2018-07-19,2018-07-19,"00",7,0.1869,0.60658,"1","WA","Clallam","MAKA2"
"IMPROVE","MAKA21",48.29782,-124.62488,"247","044",2018-07-22,2018-07-22,"00",7,0.54974,0.69821,"1","WA","Clallam","MAKA2"
"IMPROVE","MAKA21",48.29782,-124.62488,"247","044",2018-07-25,2018-07-25,"00",7,0.32107,0.49322,"1","WA","Clallam","MAKA2"
"IMPROVE","MAKA21",48.29782,-124.62488,"247","044",2018-07-28,2018-07-28,"00",7,0.25745,0.90746,"1","WA","Clallam","MAKA2"
"IMPROVE","MAVI11",41.3309,-70.7846,"183","393",2018-07-01,2018-07-01,"00",7,2.1418,1.6119,"1","MA"," Dukes","MAVI1"
"IMPROVE","MAVI11",41.3309,-70.7846,"183","393",2018-07-04,2018-07-04,"00",7,1.9835,0.37412,"1","MA"," Dukes","MAVI1"
"IMPROVE","MAVI11",41.3309,-70.7846,"183","393",2018-07-07,2018-07-07,"00",7,0.21727,0.453,"1","MA"," Dukes","MAVI1"
"IMPROVE","MAVI11",41.3309,-70.7846,"183","393",2018-07-10,2018-07-10,"00",7,0.90228,0.66265,"1","MA"," Dukes","MAVI1"
"IMPROVE","MAVI11",41.3309,-70.7846,"183","393",2018-07-13,2018-07-13,"00",7,0.29736,0.48781,"1","MA"," Dukes","MAVI1"
"IMPROVE","MAVI11",41.3309,-70.7846,"183","393",2018-07-16,2018-07-16,"00",7,1.3387,0.68629,"1","MA"," Dukes","MAVI1"
"IMPROVE","MAVI11",41.3309,-70.7846,"183","393",2018-07-25,2018-07-25,"00",7,1.0053,0.26403,"1","MA"," Dukes","MAVI1"
"IMPROVE","MAVI11",41.3309,-70.7846,"183","393",2018-07-28,2018-07-28,"00",7,1.1736,0.40424,"1","MA"," Dukes","MAVI1"
"IMPROVE","MEAD11",36.0193,-114.0684,"120","087",2018-07-01,2018-07-01,"00",7,0.47012,0.5211,"1","AZ"," Mohave","MEAD1"
"IMPROVE","MEAD11",36.0193,-114.0684,"120","087",2018-07-04,2018-07-04,"00",7,0.57139,0.59164,"1","AZ"," Mohave","MEAD1"
"IMPROVE","MEAD11",36.0193,-114.0684,"120","087",2018-07-07,2018-07-07,"00",7,0.69415,0.55914,"1","AZ"," Mohave","MEAD1"
"IMPROVE","MEAD11",36.0193,-114.0684,"120","087",2018-07-10,2018-07-10,"00",7,0.32359,0.14973,"1","AZ"," Mohave","MEAD1"
"IMPROVE","MEAD11",36.0193,-114.0684,"120","087",2018-07-13,2018-07-13,"00",7,0.66369,0.19007,"1","AZ"," Mohave","MEAD1"
"IMPROVE","MEAD11",36.0193,-114.0684,"120","087",2018-07-16,2018-07-16,"00",7,1.0848,0.44454,"1","AZ"," Mohave","MEAD1"
"IMPROVE","MEAD11",36.0193,-114.0684,"120","087",2018-07-19,2018-07-19,"00",7,0.75943,0.38321,"1","AZ"," Mohave","MEAD1"
"IMPROVE","MEAD11",36.0193,-114.0684,"120","087",2018-07-22,2018-07-22,"00",7,0.605,0.40408,"1","AZ"," Mohave","MEAD1"
"IMPROVE","MEAD11",36.0193,-114.0684,"120","087",2018-07-25,2018-07-25,"00",7,0.8778,0.39254,"1","AZ"," Mohave","MEAD1"
"IMPROVE","MEAD11",36.0193,-114.0684,"120","087",2018-07-28,2018-07-28,"00",7,1.5288,0.56893,"1","AZ"," Mohave","MEAD1"
"IMPROVE","MELA11",48.4871,-104.4757,"225","167",2018-07-01,2018-07-01,"00",7,0.23818,0.24082,"1","MT"," Sheridan","MELA1"
"IMPROVE","MELA11",48.4871,-104.4757,"225","167",2018-07-04,2018-07-04,"00",7,0.33898,0.4529,"1","MT"," Sheridan","MELA1"
"IMPROVE","MELA11",48.4871,-104.4757,"225","167",2018-07-07,2018-07-07,"00",7,0.46959,0.57301,"1","MT"," Sheridan","MELA1"
"IMPROVE","MELA11",48.4871,-104.4757,"225","167",2018-07-10,2018-07-10,"00",7,0.98247,1.0492,"1","MT"," Sheridan","MELA1"
"IMPROVE","MELA11",48.4871,-104.4757,"225","167",2018-07-13,2018-07-13,"00",7,0.70458,0.67506,"1","MT"," Sheridan","MELA1"
"IMPROVE","MELA11",48.4871,-104.4757,"225","167",2018-07-16,2018-07-16,"00",7,0.57312,0.35116,"1","MT"," Sheridan","MELA1"
"IMPROVE","MELA11",48.4871,-104.4757,"225","167",2018-07-19,2018-07-19,"00",7,0.45069,0.52106,"1","MT"," Sheridan","MELA1"
"IMPROVE","MELA11",48.4871,-104.4757,"225","167",2018-07-22,2018-07-22,"00",7,0.37667,0.55744,"1","MT"," Sheridan","MELA1"
"IMPROVE","MELA11",48.4871,-104.4757,"225","167",2018-07-25,2018-07-25,"00",7,0.27617,0.35943,"1","MT"," Sheridan","MELA1"
"IMPROVE","MELA11",48.4871,-104.4757,"225","167",2018-07-28,2018-07-28,"00",7,1.7661,1.7665,"1","MT"," Sheridan","MELA1"
"IMPROVE","MEVE11",37.1984,-108.4907,"124","129",2018-07-01,2018-07-01,"00",7,0.2172,0.39016,"1","CO"," Montezuma","MEVE1"
"IMPROVE","MEVE11",37.1984,-108.4907,"124","129",2018-07-04,2018-07-04,"00",7,0.49848,0.39167,"1","CO"," Montezuma","MEVE1"
"IMPROVE","MEVE11",37.1984,-108.4907,"124","129",2018-07-07,2018-07-07,"00",7,0.25715,0.2576,"1","CO"," Montezuma","MEVE1"
"IMPROVE","MEVE11",37.1984,-108.4907,"124","129",2018-07-10,2018-07-10,"00",7,0.64611,0.40181,"1","CO"," Montezuma","MEVE1"
"IMPROVE","MEVE11",37.1984,-108.4907,"124","129",2018-07-13,2018-07-13,"00",7,0.30115,0.08188,"1","CO"," Montezuma","MEVE1"
"IMPROVE","MEVE11",37.1984,-108.4907,"124","129",2018-07-16,2018-07-16,"00",7,0.29101,0.12057,"1","CO"," Montezuma","MEVE1"
"IMPROVE","MEVE11",37.1984,-108.4907,"124","129",2018-07-19,2018-07-19,"00",7,0.44922,0.30559,"1","CO"," Montezuma","MEVE1"
"IMPROVE","MEVE11",37.1984,-108.4907,"124","129",2018-07-22,2018-07-22,"00",7,0.41118,0.31964,"1","CO"," Montezuma","MEVE1"
"IMPROVE","MEVE11",37.1984,-108.4907,"124","129",2018-07-25,2018-07-25,"00",7,0.37525,0.30326,"1","CO"," Montezuma","MEVE1"
"IMPROVE","MEVE11",37.1984,-108.4907,"124","129",2018-07-28,2018-07-28,"00",7,0.37701,0.25551,"1","CO"," Montezuma","MEVE1"
"IMPROVE","MING11",36.9717,-90.1432,"118","264",2018-07-01,2018-07-01,"00",7,1.3782,1.1277,"1","MO"," Stoddard","MING1"
"IMPROVE","MING11",36.9717,-90.1432,"118","264",2018-07-04,2018-07-04,"00",7,1.6996,0.84774,"1","MO"," Stoddard","MING1"
"IMPROVE","MING11",36.9717,-90.1432,"118","264",2018-07-07,2018-07-07,"00",7,0.75661,0.90705,"1","MO"," Stoddard","MING1"
"IMPROVE","MING11",36.9717,-90.1432,"118","264",2018-07-10,2018-07-10,"00",7,1.0164,0.85234,"1","MO"," Stoddard","MING1"
"IMPROVE","MING11",36.9717,-90.1432,"118","264",2018-07-13,2018-07-13,"00",7,3.0993,2.153,"1","MO"," Stoddard","MING1"
"IMPROVE","MING11",36.9717,-90.1432,"118","264",2018-07-16,2018-07-16,"00",7,0.9706,0.86486,"1","MO"," Stoddard","MING1"
"IMPROVE","MING11",36.9717,-90.1432,"118","264",2018-07-19,2018-07-19,"00",7,1.65,1.3209,"1","MO"," Stoddard","MING1"
"IMPROVE","MING11",36.9717,-90.1432,"118","264",2018-07-22,2018-07-22,"00",7,1.9784,1.6819,"1","MO"," Stoddard","MING1"
"IMPROVE","MING11",36.9717,-90.1432,"118","264",2018-07-25,2018-07-25,"00",7,1.3627,1.2741,"1","MO"," Stoddard","MING1"
"IMPROVE","MING11",36.9717,-90.1432,"118","264",2018-07-28,2018-07-28,"00",7,1.6117,1.5989,"1","MO"," Stoddard","MING1"
"IMPROVE","MOHO11",45.2888,-121.7837,"215","054",2018-07-01,2018-07-01,"00",7,0.1223,0.48132,"1","OR"," Clackamas","MOHO1"
"IMPROVE","MOHO11",45.2888,-121.7837,"215","054",2018-07-04,2018-07-04,"00",7,0.19198,0.22455,"1","OR"," Clackamas","MOHO1"
"IMPROVE","MOHO11",45.2888,-121.7837,"215","054",2018-07-07,2018-07-07,"00",7,0.23838,0.42691,"1","OR"," Clackamas","MOHO1"
"IMPROVE","MOHO11",45.2888,-121.7837,"215","054",2018-07-10,2018-07-10,"00",7,0.15053,0.41674,"1","OR"," Clackamas","MOHO1"
"IMPROVE","MOHO11",45.2888,-121.7837,"215","054",2018-07-13,2018-07-13,"00",7,0.32213,0.48087,"1","OR"," Clackamas","MOHO1"
"IMPROVE","MOHO11",45.2888,-121.7837,"215","054",2018-07-16,2018-07-16,"00",7,0.49155,0.46541,"1","OR"," Clackamas","MOHO1"
"IMPROVE","MOHO11",45.2888,-121.7837,"215","054",2018-07-19,2018-07-19,"00",7,0.45448,0.67513,"1","OR"," Clackamas","MOHO1"
"IMPROVE","MOHO11",45.2888,-121.7837,"215","054",2018-07-22,2018-07-22,"00",7,0.36919,0.2853,"1","OR"," Clackamas","MOHO1"
"IMPROVE","MOHO11",45.2888,-121.7837,"215","054",2018-07-25,2018-07-25,"00",7,0.33066,0.45506,"1","OR"," Clackamas","MOHO1"
"IMPROVE","MOHO11",45.2888,-121.7837,"215","054",2018-07-28,2018-07-28,"00",7,0.27515,0.54547,"1","OR"," Clackamas","MOHO1"
"IMPROVE","MOMO11",41.8214,-73.2973,"182","375",2018-07-01,2018-07-01,"00",7,2.7678,1.7517,"1","CT"," Litchfield","MOMO1"
"IMPROVE","MOMO11",41.8214,-73.2973,"182","375",2018-07-04,2018-07-04,"00",7,1.5844,0.65522,"1","CT"," Litchfield","MOMO1"
"IMPROVE","MOMO11",41.8214,-73.2973,"182","375",2018-07-07,2018-07-07,"00",7,0.14216,0.42941,"1","CT"," Litchfield","MOMO1"
"IMPROVE","MOMO11",41.8214,-73.2973,"182","375",2018-07-10,2018-07-10,"00",7,1.0668,1.1798,"1","CT"," Litchfield","MOMO1"
"IMPROVE","MOMO11",41.8214,-73.2973,"182","375",2018-07-13,2018-07-13,"00",7,0.52426,0.59734,"1","CT"," Litchfield","MOMO1"
"IMPROVE","MOMO11",41.8214,-73.2973,"182","375",2018-07-16,2018-07-16,"00",7,1.8742,1.0024,"1","CT"," Litchfield","MOMO1"
